HG00237	   20.9306    37.2337   -5.01147      12.65   0.305553     3.9375   -1.28377    4.01756 -0.0377309   -4.64039    3.21133   -4.49505    2.69861   -2.96268   -1.71501     1.7045   -0.59972    4.82624    5.37285   -1.38626
HG00238	   19.1482    39.0683    -6.1863     11.266   0.631375    2.79086    0.56041  -0.999397   0.795756   -2.18833    1.78271    9.41638    4.36171    3.80312  -0.226842   -0.86791    4.66935 -0.0341951    8.06127   -9.17045
HG00239	  19.5778   40.3514  -5.49883   11.1578   0.83077   4.41603  -1.19622 -0.416132  -4.73869 -0.257332   6.10667   4.85567  0.566032  -1.99795   3.16141 -0.158438   2.26854    2.1522   2.15645    2.7138
HG00240	  21.0661   35.7163  -8.47642   11.5209  -2.48766  0.183473  0.651725 -0.422081  -1.80001    1.4099 -0.277294   14.5944   1.42242    3.6864   2.57256 -0.829892 -0.233076   -2.8619   2.71131  -6.03558
HG00242	  19.7723   36.8322  -7.51326   11.3877   1.79428   3.33795 -0.398791  -1.04329  -2.01905  -4.50391  -1.95791   1.90808   3.34352   3.12885  -4.71621  -0.14952  -3.37657   4.88579  0.352548  -9.13566
HG00243	    19.207    38.9321    -6.5018    11.1397    1.72815   0.556565 -0.0284448  -0.147383   -2.97628   -3.70765    2.43758    5.58311    5.74405     6.3068   -1.92689    4.33892    2.49029   -5.00675   -1.15914   -9.27069
HG00244	  21.3132   38.2191  -7.81979   11.7109 -0.316312 -0.855867   1.34638   3.21993  -1.92913  -3.84946   3.54925   5.59841   5.58436  -2.91277  -2.13008  -5.65457  0.905937  -3.83724  -0.17632   2.88539
HG00245	   19.2313    38.0755   -7.18492    12.0701    0.61756    2.99019  -0.546353   -1.91656   -1.58977   -1.61907  -0.173804    9.22636 0.00310716    5.19536    4.60685   -3.31008    2.42027   -2.28705    3.39287   0.855018
HG00246	   19.5999     38.186   -8.67327    10.3189   -2.53598  -0.334953   -2.14107    1.62533    1.44827   0.851331   -1.43437    2.91416    6.08932    1.75226    2.58851 -0.0102657   0.753333    5.81626  -0.266854   -3.44725
HG00249	   19.5737    37.5302   -8.04987    12.3749   -1.42942    1.99636 0.00583895   0.727354   -3.74163   -4.42872    6.06185     4.3348    0.06111    1.66717   -2.33656  -0.402871    3.21577   0.452488    2.89889   -6.95134
HG00250	 21.8517  37.9277 -5.68398  11.0917    1.257   4.1665 -1.80855  3.63393 -4.65859 -3.47063  2.70126  8.15609 -5.47395  7.14898  3.42149  0.84596 -2.75987 -4.34994 -3.76889 -1.85699
HG00251	  20.1785    38.928  -7.17635   11.3814  0.291308 0.0688821  0.381089   3.01034  -2.13421  -3.09775   4.83035   5.28431  -1.53098  0.538735  -2.19054 -0.623386    4.4789  -8.32981   2.64059  -4.13449
HG00252	   20.9707    36.7592   -7.05937    11.4259  0.0793757    2.10543   -2.16784   0.236653   -1.90891 -0.0599869     3.9996    7.44105    2.29349    2.92719    6.04593   -1.94013    1.41531   -1.82297   -1.01218   0.884057
HG00253	  19.7934   38.7725  -7.52734    10.137   2.64146   1.14178  -1.72091  0.684131  -2.59059  -3.47686   10.6778    2.3591    3.9029   2.95188 -0.642373   4.03598   5.24646  -3.97478   5.44567 -0.485211
HG00254	  20.5284   38.4574  -7.43972    11.815   -2.0304   3.02609  0.433892  0.575835 -0.798815   0.36787   8.02947  -1.71633   3.33377   -0.3991  -2.53278   2.24062   3.96996   1.61935  -1.19295  -10.4096
HG00255	  19.1691   37.5121  -6.99968   10.5429   1.06548    1.0231  -1.50231  0.331484  -2.99587  -1.23267    7.0731    5.9806  0.289626   3.20425   5.35017   5.79201  0.396643 -0.749913    2.3039  -7.21732
HG00256	   21.5247    37.8918    -6.8795    12.3288    0.28567    3.98027   -0.59965 -0.0789545   0.238459   -4.94729  -0.159666    6.85698     7.6557   -1.86335   0.962501   -1.92426   -2.31024   -3.28515   -4.00116   -1.05957
HG00257	  19.0571   38.4923  -8.16203   10.9423   1.70571   2.28344  -0.57844  -1.12816  -1.64974  -3.84752   1.19818   7.23422 -0.451162  -3.70088  -8.26954   1.10914   1.33203   -3.4089   1.43314  -1.54767
HG00258	   19.3426    38.3237   -7.71421    12.5717  -0.659483    1.78062   -0.67383     2.8554  -0.184252 -0.0534967   -5.70521    9.50807    3.61556     0.7855    3.78549  -0.707292    1.48717   0.271049    3.72816   -1.88442
HG00259	  19.5805   39.3296  -6.44948    13.064   -0.9731  -1.23585 -0.287935   1.38909 -0.863931  -6.20585   3.43176   8.13382   2.59501  -1.36876    2.8271  0.695475   3.90181 -0.180933  0.568613  -3.61135
HG00260	  20.7798   39.3402  -7.49914   11.1974  -1.28351   4.10142   1.51305  0.120419  -4.19283  -2.64118  0.137515   3.64255  0.309078  0.253686   2.05073   1.36355  -5.65809 -0.874403   1.93021  -8.37572
HG00261	  20.8307   37.2203  -4.44695   11.4368  -1.17914   -1.7874   1.12346   2.11373  -3.13681  -2.62296   5.66764   1.27087  -4.94399    1.1504  -2.28171  -1.48815 -0.151995  -6.68013    1.2227   3.17341
HG00262	  23.1115    39.378  -7.66889   11.1895  -0.30383   2.47716 -0.941086   3.83858  -0.51415   0.07086   2.99346   2.74929   6.97093  -2.37406  0.228767  -1.11141   4.17184   2.44085  -2.31283  0.697082
HG00263	  21.0884   38.9951  -7.66354    13.318 -0.234078   0.98734 -0.811236   3.87178  -1.77808  -5.31536   6.69041   0.37729   4.34547  0.677164  -3.87015   0.69669   8.31967  -0.10203   6.64891  -3.20021
HG00264	   20.0286    37.6281   -7.75774    11.4281  -0.437619   0.714443   -1.65426    2.34511  -0.790941   -2.91282    6.08235    6.61866    6.14233   -2.38109 -0.0180154  -0.448913    4.06528    6.16098  -0.420243    -2.8483
HG00265	   20.8007    39.6709   -6.65429    12.9539  -0.709298    2.55475    -2.0702    2.10698   -5.46431   -3.42438    5.95987 -0.0856935   -4.16003   -1.82807   -9.52783     5.1696    9.60148    -9.5105    -3.7664   0.418415
HG00266	 22.3662  30.6995 -6.64911  9.80779  6.95411  18.8824 -1.02611  -1.7443  2.75919 -1.95791 -4.86418 -9.79901 -8.92455 -1.72452 -9.56439  2.32057 -3.34557  2.93653 -3.67375 -1.29556
HG00267	  22.6396   31.4665  -8.05753   9.16115   5.48412   21.5701 -0.269787  -1.45139  -1.02002   1.28188  -2.57651  -2.83073  -6.65648   -4.1677   1.09746  0.236892  -1.27295 0.0839967 -0.160795   1.10611
HG00268	  21.9741   34.2694  -6.62708   13.2048   2.39275   18.5391 -0.314151  -1.83888 -0.844825   1.84473  0.516646  -3.34937   9.20668   2.87864 -0.440067  -4.47312   3.42267   1.73655    5.5193   4.57307
HG00269	  22.9638   33.1491  -6.72655    10.346   7.73252   23.8352  0.114795  -2.62658    3.3841   5.21256  -4.13526  -11.9554  -3.13781   1.99221   2.42009 -0.421356   1.69863 -0.770589  -1.18386  0.559888
HG00270	  24.1156   32.5161  -8.12043   12.1839   7.13355   18.2775 -0.971212 -0.738913   1.85413   2.77732  -6.86113  -3.55824   -3.3076  0.684948  -2.88191   5.24208  -6.52236   2.32173  0.972545  -2.49334
HG00271	  23.3258    31.595  -6.64542   13.1868   6.62053   27.6282   -1.0594  -1.03229   2.18605   5.26138  -3.79244  -7.66492   1.14001 -0.597179    2.5587   1.55757  -6.54959  0.342453   3.85881   2.90299
HG00272	  23.5258   31.8404  -9.09119    9.5425   4.77286   24.6469  -1.17108  -4.79782   3.45595 -0.925009  -2.03642  -6.30461  -8.16297   -3.7325  -7.47184  0.582954 -0.630176  -5.63453 -0.861583   1.76823
HG00273	  23.217  33.4721 -6.48662  10.3709  4.20201   17.751  1.51716 -3.44054  2.26695  0.73342 -1.52872 -5.83536  3.47365  2.00116  -0.2597 -5.97381 -1.60171  6.25991 -0.33609  5.62615
HG00274	  23.6611   32.8299  -8.89873   10.5011   4.52962   19.4107  -1.77482 -0.150013  -2.28728   2.38481  0.172528  -5.70886  0.307262  0.507071  0.132125  -1.86571  -3.08628    1.4878  0.242555   3.46195
HG00275	   23.5572    33.1447   -9.59009     11.934    3.13793     20.744    -1.3269   -1.93841    3.00215    2.52923   -1.90652 -0.0526093    6.51997    1.47728  -0.697326  -0.308728    1.88217    1.11564    4.23742  -0.557239
HG00276	   23.484   31.7745  -8.34448   10.1548   7.03619   23.6912  0.840659   -3.1534   4.36437   3.61346  -5.08201   -6.8782  0.857958  -1.70884  0.386637 -0.502562  0.130821  0.589904  -1.22925   4.69517
HG00277	   23.218    34.542  -6.25659   11.1003   2.80611   16.0214    1.5205 -0.613878   1.67315   2.07005  0.662228   2.75603    9.5876  -2.44403   2.83901   -3.3056   1.15145  -2.11896   3.69324  0.570341
HG00278	 23.2105  32.1636  -7.7169  9.14718  6.54537  21.8956 -2.42505 -3.31936  2.71836  3.34933 -5.31124  3.10542 -2.39758 -1.93303  4.88912 0.688017 -4.55524  -1.1657 -4.79724  2.61694
